workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch,workout_type_clean,workout_date,workout_month,day_of_week,hour_of_day,calories_per_min
1250,92,2023-10-19 11:00:00,Class,80.0,441.3,140.1,3.0,Downtown,Class,2023-10-19,2023-10-01,Thursday,11,5.51625
1251,92,2024-03-15 18:00:00,Cardio,66.0,520.5,144.3,5.0,Marina Mall,Cardio,2024-03-15,2024-03-01,Friday,18,7.886363636363637
1252,92,2023-11-26 17:15:00,Strength,49.0,350.6,145.0,3.0,Downtown,Strength,2023-11-26,2023-11-01,Sunday,17,7.155102040816327
1253,93,2024-04-24 17:45:00,Class,56.0,352.3,141.9,1.0,Marina Mall,Class,2024-04-24,2024-04-01,Wednesday,17,6.291071428571429
1254,93,2024-07-28 07:00:00,cardio,34.0,354.4,123.3,1.0,Corniche,Cardio,2024-07-28,2024-07-01,Sunday,7,10.423529411764704
1255,93,2023-08-16 21:15:00,Strength,50.0,356.5,128.8,4.0,Corniche,Strength,2023-08-16,2023-08-01,Wednesday,21,7.13
1256,93,2023-08-24 16:45:00,Cardio,61.0,472.8,141.2,4.0,Corniche,Cardio,2023-08-24,2023-08-01,Thursday,16,7.750819672131148
1257,93,2023-11-22 15:15:00,Cardio,63.0,551.2,123.2,5.0,Yas Mall,Cardio,2023-11-22,2023-11-01,Wednesday,15,8.74920634920635
1258,93,2023-10-10 14:30:00,Strength,37.0,151.3,119.2,5.0,Marina Mall,Strength,2023-10-10,2023-10-01,Tuesday,14,4.08918918918919
1259,93,2023-09-30 21:00:00,Cardio,24.0,172.6,127.4,2.0,Yas Mall,Cardio,2023-09-30,2023-09-01,Saturday,21,7.191666666666666
1260,93,2023-11-11 18:30:00,Strength,40.0,283.9,126.2,4.0,Corniche,Strength,2023-11-11,2023-11-01,Saturday,18,7.097499999999999
1261,93,2023-10-22 10:00:00,Class,34.0,203.7,122.5,4.0,Downtown,Class,2023-10-22,2023-10-01,Sunday,10,5.991176470588235
1262,93,2023-12-10 16:30:00,Class,43.0,283.0,117.6,3.0,Downtown,Class,2023-12-10,2023-12-01,Sunday,16,6.5813953488372094
1263,93,2024-04-25 09:15:00,Strength,83.0,498.0,129.1,3.0,Marina Mall,Strength,2024-04-25,2024-04-01,Thursday,9,6.0
1264,93,2024-08-09 19:00:00,Yoga,48.0,263.8,115.1,3.0,Yas Mall,Yoga,2024-08-09,2024-08-01,Friday,19,5.495833333333334
1265,93,2024-07-01 06:00:00,Class,81.0,412.3,129.3,5.0,Yas Mall,Class,2024-07-01,2024-07-01,Monday,6,5.090123456790123
1266,93,2024-05-27 20:00:00,Yoga,63.0,353.0,118.9,3.0,Downtown,Yoga,2024-05-27,2024-05-01,Monday,20,5.603174603174603
1267,93,2023-12-02 10:45:00,Strength,32.0,254.1,125.3,4.0,Downtown,Strength,2023-12-02,2023-12-01,Saturday,10,7.940625
1268,94,2024-10-27 11:45:00,Strength,32.0,223.9,146.1,4.0,Yas Mall,Strength,2024-10-27,2024-10-01,Sunday,11,6.996875
1269,94,2024-06-23 17:45:00,Strength,69.0,455.2,119.5,3.0,Marina Mall,Strength,2024-06-23,2024-06-01,Sunday,17,6.597101449275362
1270,94,2024-05-28 17:00:00,Cardio,37.0,327.8,135.4,5.0,Marina Mall,Cardio,2024-05-28,2024-05-01,Tuesday,17,8.85945945945946
1271,94,2024-07-14 10:15:00,Strength,27.0,81.6,122.5,2.0,Downtown,Strength,2024-07-14,2024-07-01,Sunday,10,3.022222222222222
1272,94,2024-11-17 12:15:00,Cardio,44.0,334.8,169.7,3.0,Marina Mall,Cardio,2024-11-17,2024-11-01,Sunday,12,7.609090909090909
1273,94,2024-05-24 15:30:00,Cardio,31.0,274.8,118.5,3.0,Marina Mall,Cardio,2024-05-24,2024-05-01,Friday,15,8.864516129032259
1274,94,2023-11-22 19:45:00,Strength,50.0,328.2,114.0,1.0,Downtown,Strength,2023-11-22,2023-11-01,Wednesday,19,6.564
1275,94,2024-07-31 15:30:00,Cardio,35.0,328.6,139.0,3.0,Downtown,Cardio,2024-07-31,2024-07-01,Wednesday,15,9.38857142857143
1276,94,2023-12-14 14:30:00,Cardio,54.0,431.79999999999995,119.2,5.0,Downtown,Cardio,2023-12-14,2023-12-01,Thursday,14,7.996296296296295
1277,94,2023-12-10 18:30:00,Strength,86.0,523.4,121.6,2.0,Corniche,Strength,2023-12-10,2023-12-01,Sunday,18,6.086046511627907
1278,94,2024-06-25 12:00:00,Yoga,37.0,165.2,138.6,3.0,Yas Mall,Yoga,2024-06-25,2024-06-01,Tuesday,12,4.464864864864865
1279,94,2024-01-15 15:15:00,Cardio,53.0,431.79999999999995,133.1,3.0,Yas Mall,Cardio,2024-01-15,2024-01-01,Monday,15,8.147169811320754
1280,94,2024-05-18 12:30:00,Class,48.0,289.5,100.6,4.0,Marina Mall,Class,2024-05-18,2024-05-01,Saturday,12,6.03125
1281,94,2024-07-31 19:15:00,Yoga,60.0,396.8,122.0,3.0,Yas Mall,Yoga,2024-07-31,2024-07-01,Wednesday,19,6.613333333333333
1282,95,2024-04-24 09:30:00,Cardio,36.0,293.6,140.9,4.0,Corniche,Cardio,2024-04-24,2024-04-01,Wednesday,9,8.155555555555557
1283,95,2024-11-16 15:00:00,cardio,56.0,419.5,104.7,4.0,Downtown,Cardio,2024-11-16,2024-11-01,Saturday,15,7.491071428571429
1284,95,2024-07-12 18:45:00,Cardio,63.0,551.7,116.4,5.0,Downtown,Cardio,2024-07-12,2024-07-01,Friday,18,8.757142857142858
1285,95,2024-01-23 22:30:00,Class,78.0,443.4,110.5,4.0,Downtown,Class,2024-01-23,2024-01-01,Tuesday,22,5.684615384615384
1286,95,2024-08-06 18:15:00,Strength,39.0,235.3,141.5,1.0,Marina Mall,Strength,2024-08-06,2024-08-01,Tuesday,18,6.033333333333333
1287,95,2024-11-10 15:45:00,Cardio,30.0,226.9,147.3,3.0,Yas Mall,Cardio,2024-11-10,2024-11-01,Sunday,15,7.5633333333333335
1288,95,2024-01-05 08:00:00,Strength,41.0,206.4,130.5,1.0,Yas Mall,Strength,2024-01-05,2024-01-01,Friday,8,5.034146341463415
1289,95,2024-08-06 14:00:00,Cardio,54.0,1583.5,130.3,3.0,Corniche,Cardio,2024-08-06,2024-08-01,Tuesday,14,29.324074074074073
1290,96,2024-01-15 15:15:00,Yoga,57.0,295.0,121.3,3.0,Marina Mall,Yoga,2024-01-15,2024-01-01,Monday,15,5.175438596491228
1291,96,2024-02-14 14:15:00,Yoga,56.0,323.4,142.0,1.0,Marina Mall,Yoga,2024-02-14,2024-02-01,Wednesday,14,5.7749999999999995
1292,96,2024-06-14 10:00:00,CARDIO,57.0,491.7,122.2,5.0,Yas Mall,Cardio,2024-06-14,2024-06-01,Friday,10,8.626315789473685
1293,96,2024-01-28 17:00:00,Cardio,83.0,691.8,139.4,3.0,Yas Mall,Cardio,2024-01-28,2024-01-01,Sunday,17,8.334939759036144
1294,96,2024-06-02 13:15:00,Yoga,54.0,325.6,121.9,3.0,Downtown,Yoga,2024-06-02,2024-06-01,Sunday,13,6.02962962962963
1295,96,2024-05-25 20:00:00,Cardio,59.0,489.8,114.4,2.0,Yas Mall,Cardio,2024-05-25,2024-05-01,Saturday,20,8.301694915254238
1296,96,2024-12-17 09:15:00,Cardio,58.0,430.8,124.8,3.0,Marina Mall,Cardio,2024-12-17,2024-12-01,Tuesday,9,7.427586206896552
1297,96,2024-03-25 11:30:00,Strength,63.0,400.8,130.2,3.0,Marina Mall,Strength,2024-03-25,2024-03-01,Monday,11,6.361904761904762
1298,96,2024-09-06 10:00:00,cardio,61.0,538.4,140.9,3.0,Corniche,Cardio,2024-09-06,2024-09-01,Friday,10,8.826229508196722
1299,96,2024-04-04 13:15:00,Cardio,36.0,240.5,138.9,5.0,Corniche,Cardio,2024-04-04,2024-04-01,Thursday,13,6.680555555555555
1300,96,2024-09-15 19:30:00,Strength,62.0,340.9,127.1,3.0,Marina Mall,Strength,2024-09-15,2024-09-01,Sunday,19,5.498387096774193
1301,96,2024-06-03 12:30:00,Cardio,30.0,252.0,115.4,4.0,Corniche,Cardio,2024-06-03,2024-06-01,Monday,12,8.4
1302,97,2024-09-26 07:00:00,Cardio,48.0,386.5,104.5,4.0,Marina Mall,Cardio,2024-09-26,2024-09-01,Thursday,7,8.052083333333334
1303,97,2024-05-28 14:15:00,Strength,49.0,340.4,142.1,4.0,Corniche,Strength,2024-05-28,2024-05-01,Tuesday,14,6.946938775510204
1304,97,2024-06-22 22:00:00,Strength,71.0,415.5,133.5,4.0,Corniche,Strength,2024-06-22,2024-06-01,Saturday,22,5.852112676056338
1305,97,2024-10-28 16:30:00,Cardio,50.0,341.0,128.0,3.0,Marina Mall,Cardio,2024-10-28,2024-10-01,Monday,16,6.82
1306,97,2024-02-08 17:00:00,Class,55.0,360.4,109.9,3.0,Marina Mall,Class,2024-02-08,2024-02-01,Thursday,17,6.552727272727273
1307,97,2024-02-15 08:15:00,Strength,42.0,253.3,148.7,2.0,Marina Mall,Strength,2024-02-15,2024-02-01,Thursday,8,6.030952380952381
1308,97,2024-09-26 12:45:00,Cardio,65.0,533.1,125.2,3.0,Marina Mall,Cardio,2024-09-26,2024-09-01,Thursday,12,8.201538461538462
1309,97,2024-01-17 09:30:00,Yoga,50.0,340.5,157.5,3.0,Downtown,Yoga,2024-01-17,2024-01-01,Wednesday,9,6.81
1310,97,2024-05-24 15:45:00,Class,40.0,241.3,144.6,4.0,Yas Mall,Class,2024-05-24,2024-05-01,Friday,15,6.032500000000001
1311,97,2024-02-10 15:00:00,Strength,49.0,258.8,154.7,2.0,Yas Mall,Strength,2024-02-10,2024-02-01,Saturday,15,5.281632653061225
1312,97,2024-06-07 08:15:00,Yoga,58.0,396.7,107.2,3.0,Marina Mall,Yoga,2024-06-07,2024-06-01,Friday,8,6.839655172413793
1313,97,2024-04-25 22:15:00,Cardio,44.0,448.6,134.2,2.0,Yas Mall,Cardio,2024-04-25,2024-04-01,Thursday,22,10.195454545454545
1314,97,2024-11-09 09:45:00,Strength,53.0,348.2,131.5,4.0,Downtown,Strength,2024-11-09,2024-11-01,Saturday,9,6.569811320754717
1315,97,2024-09-07 06:45:00,Strength,68.0,344.6,130.2,5.0,Yas Mall,Strength,2024-09-07,2024-09-01,Saturday,6,5.06764705882353
1316,98,2024-12-12 14:45:00,Yoga,71.0,417.9,129.5,2.0,Yas Mall,Yoga,2024-12-12,2024-12-01,Thursday,14,5.885915492957746
1317,98,2024-06-17 15:00:00,Cardio,45.0,416.1,130.9,2.0,Marina Mall,Cardio,2024-06-17,2024-06-01,Monday,15,9.246666666666668
1318,98,2024-06-23 12:15:00,Yoga,56.0,286.4,138.4,4.0,Yas Mall,Yoga,2024-06-23,2024-06-01,Sunday,12,5.114285714285714
1319,98,2024-11-20 08:00:00,Strength,70.0,472.4,119.8,5.0,Downtown,Strength,2024-11-20,2024-11-01,Wednesday,8,6.748571428571428
1320,98,2024-11-09 12:15:00,Yoga,42.0,279.5,151.6,4.0,Downtown,Yoga,2024-11-09,2024-11-01,Saturday,12,6.654761904761905
1321,98,2024-12-21 20:30:00,Yoga,55.0,338.8,126.1,5.0,Downtown,Yoga,2024-12-21,2024-12-01,Saturday,20,6.16
1322,98,2024-11-03 19:45:00,Class,54.0,1235.7,97.4,2.0,Marina Mall,Class,2024-11-03,2024-11-01,Sunday,19,22.883333333333333
1323,98,2024-12-08 18:00:00,Cardio,33.0,290.2,132.3,4.0,Corniche,Cardio,2024-12-08,2024-12-01,Sunday,18,8.793939393939393
1324,98,2024-11-02 19:15:00,Cardio,66.0,558.0,137.8,3.0,Yas Mall,Cardio,2024-11-02,2024-11-01,Saturday,19,8.454545454545455
1325,98,2024-08-06 09:45:00,Yoga,55.0,274.0,135.4,5.0,Yas Mall,Yoga,2024-08-06,2024-08-01,Tuesday,9,4.9818181818181815
1326,98,2024-08-06 13:45:00,Cardio,55.0,360.2,139.4,4.0,Yas Mall,Cardio,2024-08-06,2024-08-01,Tuesday,13,6.549090909090909
1327,98,2024-07-21 09:30:00,cardio,30.0,250.9,140.4,4.0,Downtown,Cardio,2024-07-21,2024-07-01,Sunday,9,8.363333333333333
1328,98,2024-09-30 07:45:00,Yoga,54.0,355.6,123.2,3.0,Marina Mall,Yoga,2024-09-30,2024-09-01,Monday,7,6.5851851851851855
1329,99,2023-11-27 13:30:00,Strength,54.0,370.7,117.3,4.0,Corniche,Strength,2023-11-27,2023-11-01,Monday,13,6.864814814814815
1330,99,2023-02-10 13:00:00,Yoga,45.0,198.5,116.5,3.0,Corniche,Yoga,2023-02-10,2023-02-01,Friday,13,4.411111111111111
1331,99,2023-03-29 18:15:00,Cardio,46.0,431.79999999999995,123.6,2.0,Downtown,Cardio,2023-03-29,2023-03-01,Wednesday,18,9.38695652173913
1332,99,2023-11-24 16:00:00,Yoga,54.0,52.8,137.7,5.0,Downtown,Yoga,2023-11-24,2023-11-01,Friday,16,0.9777777777777777
1333,99,2023-08-04 17:00:00,Cardio,57.0,493.6,135.2,3.0,Corniche,Cardio,2023-08-04,2023-08-01,Friday,17,8.659649122807018
1334,99,2023-07-06 17:30:00,Cardio,66.0,518.3,108.8,4.0,Corniche,Cardio,2023-07-06,2023-07-01,Thursday,17,7.853030303030303
1335,99,2023-12-31 11:15:00,Strength,67.0,473.3,129.3,5.0,Marina Mall,Strength,2023-12-31,2023-12-01,Sunday,11,7.0641791044776125
1336,99,2023-12-05 08:00:00,Strength,26.0,177.3,138.0,3.0,Downtown,Strength,2023-12-05,2023-12-01,Tuesday,8,6.81923076923077
1337,99,2023-05-12 14:45:00,Class,65.0,404.3,125.2,4.0,Corniche,Class,2023-05-12,2023-05-01,Friday,14,6.22
1338,99,2023-09-05 11:30:00,Strength,70.0,376.7,115.7,3.0,Downtown,Strength,2023-09-05,2023-09-01,Tuesday,11,5.381428571428572
1339,100,2023-11-03 09:15:00,Cardio,39.0,278.7,121.7,3.0,Yas Mall,Cardio,2023-11-03,2023-11-01,Friday,9,7.146153846153846
1340,100,2023-11-11 18:00:00,Class,75.0,471.9,131.4,2.0,Marina Mall,Class,2023-11-11,2023-11-01,Saturday,18,6.292
1341,100,2023-06-07 16:15:00,Cardio,78.0,685.2,128.9,4.0,Yas Mall,Cardio,2023-06-07,2023-06-01,Wednesday,16,8.784615384615385
1342,100,2023-05-24 06:30:00,Yoga,43.0,220.2,131.9,3.0,Downtown,Yoga,2023-05-24,2023-05-01,Wednesday,6,5.120930232558139
1343,100,2023-11-22 16:45:00,cardio,53.0,473.8,152.0,5.0,Marina Mall,Cardio,2023-11-22,2023-11-01,Wednesday,16,8.939622641509434
1344,100,2023-08-06 09:45:00,Strength,41.0,200.5,109.7,2.0,Yas Mall,Strength,2023-08-06,2023-08-01,Sunday,9,4.890243902439025
1345,100,2024-04-14 14:00:00,Cardio,68.0,559.9,148.6,4.0,Corniche,Cardio,2024-04-14,2024-04-01,Sunday,14,8.233823529411765
1346,101,2024-08-21 15:00:00,Cardio,49.0,396.3,121.5,1.0,Yas Mall,Cardio,2024-08-21,2024-08-01,Wednesday,15,8.087755102040816
1347,101,2024-11-08 15:15:00,Class,57.0,329.95000000000005,137.9,1.0,Corniche,Class,2024-11-08,2024-11-01,Friday,15,5.788596491228071
1348,101,2024-11-10 21:30:00,Cardio,40.0,286.3,163.7,4.0,Corniche,Cardio,2024-11-10,2024-11-01,Sunday,21,7.157500000000001
1349,101,2024-06-26 09:15:00,Class,20.0,113.9,147.1,2.0,Marina Mall,Class,2024-06-26,2024-06-01,Wednesday,9,5.695
1350,101,2024-10-27 21:15:00,Class,50.0,283.7,120.7,3.0,Corniche,Class,2024-10-27,2024-10-01,Sunday,21,5.6739999999999995
1351,101,2024-12-02 08:00:00,Yoga,34.0,232.2,136.1,1.0,Yas Mall,Yoga,2024-12-02,2024-12-01,Monday,8,6.829411764705882
1352,101,2024-07-01 11:45:00,Class,55.0,354.4,143.7,3.0,Downtown,Class,2024-07-01,2024-07-01,Monday,11,6.443636363636363
1353,101,2024-07-16 19:30:00,Cardio,64.0,437.9,103.1,3.0,Corniche,Cardio,2024-07-16,2024-07-01,Tuesday,19,6.8421875
1354,101,2024-10-26 11:15:00,Cardio,33.0,379.7,138.8,2.0,Marina Mall,Cardio,2024-10-26,2024-10-01,Saturday,11,11.506060606060606
1355,101,2024-12-24 18:30:00,Class,54.0,371.2,141.0,4.0,Corniche,Class,2024-12-24,2024-12-01,Tuesday,18,6.874074074074074
1356,101,2024-12-13 16:30:00,Cardio,32.0,245.2,137.3,2.0,Yas Mall,Cardio,2024-12-13,2024-12-01,Friday,16,7.6625
1357,101,2024-10-22 10:00:00,Yoga,52.0,295.9,136.4,2.0,Corniche,Yoga,2024-10-22,2024-10-01,Tuesday,10,5.690384615384615
1358,102,2024-06-20 10:30:00,Strength,16.0,86.0,104.4,5.0,Yas Mall,Strength,2024-06-20,2024-06-01,Thursday,10,5.375
1359,102,2024-08-21 08:15:00,Cardio,54.0,15.0,130.7,5.0,Downtown,Cardio,2024-08-21,2024-08-01,Wednesday,8,0.2777777777777778
1360,102,2024-03-10 16:15:00,Strength,58.0,368.8,105.4,2.0,Corniche,Strength,2024-03-10,2024-03-01,Sunday,16,6.358620689655172
1361,102,2024-10-30 16:00:00,Cardio,59.0,501.6,119.3,3.0,Corniche,Cardio,2024-10-30,2024-10-01,Wednesday,16,8.501694915254237
1362,102,2024-04-22 06:30:00,Cardio,61.0,528.0,141.2,3.0,Downtown,Cardio,2024-04-22,2024-04-01,Monday,6,8.655737704918034
1363,102,2024-05-31 11:30:00,Yoga,59.0,405.5,141.3,1.0,Downtown,Yoga,2024-05-31,2024-05-01,Friday,11,6.872881355932203
1364,102,2024-01-23 08:00:00,Strength,32.0,327.2,140.0,3.0,Downtown,Strength,2024-01-23,2024-01-01,Tuesday,8,10.225
1365,102,2023-12-14 10:15:00,Cardio,62.0,530.3,136.7,4.0,Marina Mall,Cardio,2023-12-14,2023-12-01,Thursday,10,8.553225806451612
1366,103,2024-02-16 22:00:00,Cardio,45.0,383.7,153.3,3.0,Downtown,Cardio,2024-02-16,2024-02-01,Friday,22,8.526666666666667
1367,103,2024-06-04 13:00:00,Strength,49.0,375.2,143.2,2.0,Yas Mall,Strength,2024-06-04,2024-06-01,Tuesday,13,7.657142857142857
1368,103,2023-11-05 09:00:00,Class,36.0,139.3,122.4,3.0,Marina Mall,Class,2023-11-05,2023-11-01,Sunday,9,3.869444444444445
1369,103,2024-01-16 14:00:00,Yoga,54.0,1180.2,127.6,5.0,Marina Mall,Yoga,2024-01-16,2024-01-01,Tuesday,14,21.855555555555558
1370,103,2024-02-02 14:45:00,Strength,54.0,478.4,144.0,2.0,Yas Mall,Strength,2024-02-02,2024-02-01,Friday,14,8.85925925925926
1371,103,2024-03-13 07:45:00,Strength,59.0,365.4,121.4,2.0,Marina Mall,Strength,2024-03-13,2024-03-01,Wednesday,7,6.193220338983051
1372,103,2023-11-11 14:15:00,Cardio,26.0,238.8,116.9,4.0,Downtown,Cardio,2023-11-11,2023-11-01,Saturday,14,9.184615384615386
1373,103,2023-12-08 08:30:00,Cardio,57.0,371.2,91.0,3.0,Marina Mall,Cardio,2023-12-08,2023-12-01,Friday,8,6.512280701754386
1374,103,2023-10-15 18:30:00,Cardio,36.0,189.6,136.6,4.0,Corniche,Cardio,2023-10-15,2023-10-01,Sunday,18,5.266666666666667
1375,103,2023-11-23 13:45:00,Yoga,54.0,282.8,134.1,5.0,Yas Mall,Yoga,2023-11-23,2023-11-01,Thursday,13,5.237037037037037
1376,103,2024-09-24 18:45:00,Cardio,69.0,542.6,127.2,5.0,Downtown,Cardio,2024-09-24,2024-09-01,Tuesday,18,7.86376811594203
1377,103,2023-12-29 15:45:00,Class,43.0,270.9,137.6,2.0,Downtown,Class,2023-12-29,2023-12-01,Friday,15,6.3
1378,103,2024-05-04 17:30:00,Cardio,54.0,414.8,113.6,2.0,Downtown,Cardio,2024-05-04,2024-05-01,Saturday,17,7.681481481481482
1379,103,2023-10-13 10:45:00,Cardio,42.0,225.5,129.7,2.0,Marina Mall,Cardio,2023-10-13,2023-10-01,Friday,10,5.369047619047619
1380,104,2024-05-20 13:00:00,Cardio,70.0,610.6,153.5,3.0,Downtown,Cardio,2024-05-20,2024-05-01,Monday,13,8.722857142857142
1381,104,2024-06-14 19:15:00,Cardio,64.0,449.1,149.1,3.0,Corniche,Cardio,2024-06-14,2024-06-01,Friday,19,7.0171875
1382,104,2024-08-01 15:15:00,Class,40.0,286.0,139.5,4.0,Downtown,Class,2024-08-01,2024-08-01,Thursday,15,7.15
1383,104,2023-12-22 10:00:00,Yoga,49.0,291.8,144.1,4.0,Corniche,Yoga,2023-12-22,2023-12-01,Friday,10,5.955102040816326
1384,104,2024-02-14 16:00:00,Strength,50.0,376.5,130.1,1.0,Downtown,Strength,2024-02-14,2024-02-01,Wednesday,16,7.53
1385,104,2023-10-30 12:45:00,Class,44.0,283.2,123.8,4.0,Downtown,Class,2023-10-30,2023-10-01,Monday,12,6.4363636363636365
1386,104,2024-01-09 16:30:00,Strength,66.0,387.0,140.0,5.0,Yas Mall,Strength,2024-01-09,2024-01-01,Tuesday,16,5.863636363636363
1387,104,2023-11-22 10:45:00,Cardio,45.0,325.2,133.8,2.0,Downtown,Cardio,2023-11-22,2023-11-01,Wednesday,10,7.226666666666667
1388,104,2024-05-17 09:45:00,Strength,54.0,315.4,137.6,2.0,Corniche,Strength,2024-05-17,2024-05-01,Friday,9,5.84074074074074
1389,104,2023-10-17 11:45:00,Class,60.0,375.5,125.3,2.0,Marina Mall,Class,2023-10-17,2023-10-01,Tuesday,11,6.258333333333334
1390,104,2024-09-27 13:45:00,Strength,85.0,472.6,157.2,3.0,Yas Mall,Strength,2024-09-27,2024-09-01,Friday,13,5.5600000000000005
1391,104,2024-01-04 07:00:00,Cardio,51.0,412.2,132.2,3.0,Downtown,Cardio,2024-01-04,2024-01-01,Thursday,7,8.08235294117647
1392,104,2024-02-29 22:00:00,Cardio,41.0,336.3,118.9,2.0,Downtown,Cardio,2024-02-29,2024-02-01,Thursday,22,8.202439024390245
1393,104,2024-03-31 17:15:00,Cardio,63.0,518.4,147.6,5.0,Marina Mall,Cardio,2024-03-31,2024-03-01,Sunday,17,8.228571428571428
1394,104,2024-07-05 15:15:00,Strength,57.0,359.0,111.9,2.0,Marina Mall,Strength,2024-07-05,2024-07-01,Friday,15,6.298245614035087
1395,104,2024-09-08 19:15:00,Cardio,60.0,456.2,156.9,4.0,Marina Mall,Cardio,2024-09-08,2024-09-01,Sunday,19,7.6033333333333335
1396,104,2024-09-25 18:15:00,Cardio,47.0,376.5,118.0,4.0,Yas Mall,Cardio,2024-09-25,2024-09-01,Wednesday,18,8.01063829787234
1397,104,2024-07-16 12:30:00,Strength,57.0,362.8,146.1,3.0,Marina Mall,Strength,2024-07-16,2024-07-01,Tuesday,12,6.364912280701755
1398,104,2024-08-06 18:15:00,Cardio,56.0,492.5,114.3,4.0,Downtown,Cardio,2024-08-06,2024-08-01,Tuesday,18,8.794642857142858
1399,104,2024-09-04 10:45:00,Cardio,70.0,552.2,119.3,4.0,Downtown,Cardio,2024-09-04,2024-09-01,Wednesday,10,7.888571428571429
1400,104,2024-02-09 10:30:00,Yoga,54.0,327.7,102.8,5.0,Yas Mall,Yoga,2024-02-09,2024-02-01,Friday,10,6.068518518518518
1401,104,2024-03-26 13:30:00,Cardio,67.0,537.0,120.1,5.0,Downtown,Cardio,2024-03-26,2024-03-01,Tuesday,13,8.014925373134329
1402,104,2024-01-04 16:00:00,Class,69.0,403.9,119.4,4.0,Yas Mall,Class,2024-01-04,2024-01-01,Thursday,16,5.8536231884057965
1403,105,2024-01-19 11:00:00,Cardio,41.0,377.5,138.1,5.0,Marina Mall,Cardio,2024-01-19,2024-01-01,Friday,11,9.207317073170731
1404,105,2023-02-27 22:00:00,Cardio,35.0,245.6,122.4,3.0,Downtown,Cardio,2023-02-27,2023-02-01,Monday,22,7.017142857142857
1405,105,2023-11-20 09:45:00,Yoga,53.0,340.8,151.3,4.0,Downtown,Yoga,2023-11-20,2023-11-01,Monday,9,6.430188679245283
1406,105,2023-02-15 11:45:00,Cardio,71.0,644.7,143.7,4.0,Downtown,Cardio,2023-02-15,2023-02-01,Wednesday,11,9.080281690140845
1407,105,2023-08-02 19:00:00,Yoga,56.0,260.4,121.4,4.0,Corniche,Yoga,2023-08-02,2023-08-01,Wednesday,19,4.6499999999999995
1408,105,2023-05-24 13:00:00,Class,43.0,333.7,121.8,4.0,Corniche,Class,2023-05-24,2023-05-01,Wednesday,13,7.76046511627907
1409,105,2023-07-17 19:45:00,CARDIO,33.0,276.1,130.3,3.0,Corniche,Cardio,2023-07-17,2023-07-01,Monday,19,8.366666666666667
1410,105,2023-07-08 09:15:00,Yoga,55.0,366.9,133.2,1.0,Corniche,Yoga,2023-07-08,2023-07-01,Saturday,9,6.670909090909091
1411,105,2023-05-07 10:00:00,CARDIO,57.0,439.2,126.7,4.0,Corniche,Cardio,2023-05-07,2023-05-01,Sunday,10,7.705263157894737
1412,105,2024-01-18 08:45:00,Cardio,56.0,507.3,131.9,3.0,Downtown,Cardio,2024-01-18,2024-01-01,Thursday,8,9.058928571428572
1413,105,2023-07-21 08:30:00,Cardio,65.0,572.8,106.1,3.0,Marina Mall,Cardio,2023-07-21,2023-07-01,Friday,8,8.81230769230769
1414,105,2023-05-19 16:00:00,Class,31.0,226.0,138.0,2.0,Downtown,Class,2023-05-19,2023-05-01,Friday,16,7.290322580645161
1415,105,2024-02-08 06:45:00,Cardio,64.0,554.2,100.6,3.0,Yas Mall,Cardio,2024-02-08,2024-02-01,Thursday,6,8.659375
1416,106,2024-01-23 06:45:00,Strength,47.0,273.9,166.3,4.0,Corniche,Strength,2024-01-23,2024-01-01,Tuesday,6,5.827659574468084
1417,106,2024-01-22 22:30:00,Strength,56.0,366.8,141.4,4.0,Corniche,Strength,2024-01-22,2024-01-01,Monday,22,6.55
1418,106,2023-12-05 11:15:00,Strength,69.0,415.8,134.9,5.0,Downtown,Strength,2023-12-05,2023-12-01,Tuesday,11,6.026086956521739
1419,106,2023-04-23 16:30:00,Strength,68.0,440.1,155.5,2.0,Downtown,Strength,2023-04-23,2023-04-01,Sunday,16,6.472058823529412
1420,107,2023-12-08 21:45:00,Yoga,54.0,327.8,148.2,3.0,Corniche,Yoga,2023-12-08,2023-12-01,Friday,21,6.07037037037037
1421,107,2023-07-16 22:15:00,Strength,67.0,414.9,102.4,4.0,Downtown,Strength,2023-07-16,2023-07-01,Sunday,22,6.192537313432836
1422,107,2023-01-22 21:45:00,Yoga,76.0,457.0,121.5,2.0,Downtown,Yoga,2023-01-22,2023-01-01,Sunday,21,6.0131578947368425
1423,107,2023-04-21 13:45:00,Yoga,56.0,304.6,144.0,3.0,Corniche,Yoga,2023-04-21,2023-04-01,Friday,13,5.439285714285715
1424,107,2023-05-19 20:15:00,Strength,53.0,324.3,124.9,3.0,Marina Mall,Strength,2023-05-19,2023-05-01,Friday,20,6.118867924528302
1425,107,2023-03-26 14:15:00,Cardio,83.0,726.1,134.3,4.0,Yas Mall,Cardio,2023-03-26,2023-03-01,Sunday,14,8.748192771084337
1426,107,2023-05-25 08:15:00,cardio,54.0,427.8,119.8,1.0,Downtown,Cardio,2023-05-25,2023-05-01,Thursday,8,7.9222222222222225
1427,107,2023-11-15 10:30:00,Yoga,55.0,323.9,124.7,4.0,Yas Mall,Yoga,2023-11-15,2023-11-01,Wednesday,10,5.889090909090909
1428,107,2023-07-23 12:15:00,Cardio,11.0,49.8,126.5,4.0,Downtown,Cardio,2023-07-23,2023-07-01,Sunday,12,4.527272727272727
