workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch
1315,97,2024-09-07 06:45:00,Strength,68.0,344.6,,5.0,Yas Mall
1316,98,2024-12-12 14:45:00,Yoga,71.0,417.9,129.5,2.0,Yas Mall
1317,98,2024-06-17 15:00:00,Cardio,45.0,416.1,130.9,2.0,Marina Mall
1318,98,2024-06-23 12:15:00,Yoga,56.0,286.4,138.4,4.0,Yas Mall
1319,98,2024-11-20 08:00:00,Strength,70.0,472.4,119.8,5.0,Downtown
1320,98,2024-11-09 12:15:00,Yoga,42.0,279.5,151.6,4.0,Downtown
1321,98,2024-12-21 20:30:00,Yoga,55.0,338.8,126.1,5.0,Downtown
1322,98,2024-11-03 19:45:00,Class,200.0,1235.7,97.4,2.0,Marina Mall
1323,98,2024-12-08 18:00:00,Cardio,33.0,290.2,132.3,4.0,Corniche
1324,98,2024-11-02 19:15:00,Cardio,66.0,558.0,137.8,3.0,Yas Mall
1325,98,2024-08-06 09:45:00,Yoga,55.0,274.0,135.4,5.0,Yas Mall
1326,98,2024-08-06 13:45:00,Cardio,55.0,360.2,139.4,4.0,Yas Mall
1327,98,2024-07-21 09:30:00,cardio,30.0,250.9,140.4,4.0,Downtown
1328,98,2024-09-30 07:45:00,Yoga,54.0,355.6,123.2,3.0,Marina Mall
1329,99,2023-11-27 13:30:00,Strength,54.0,370.7,117.3,4.0,Corniche
1330,99,2023-02-10 13:00:00,Yoga,45.0,198.5,116.5,3.0,Corniche
1331,99,2023-03-29 18:15:00,Cardio,46.0,,123.6,2.0,Downtown
1332,99,2023-11-24 16:00:00,Yoga,0.0,52.8,137.7,5.0,Downtown
1333,99,2023-08-04 17:00:00,Cardio,57.0,493.6,135.2,3.0,Corniche
1334,99,2023-07-06 17:30:00,Cardio,66.0,518.3,108.8,4.0,Corniche
1335,99,2023-12-31 11:15:00,Strength,67.0,473.3,129.3,5.0,Marina Mall
1336,99,2023-12-05 08:00:00,Strength,26.0,177.3,138.0,3.0,Downtown
1337,99,2023-05-12 14:45:00,Class,65.0,404.3,125.2,4.0,Corniche
1338,99,2023-09-05 11:30:00,Strength,70.0,376.7,115.7,3.0,Downtown
1339,100,2023-11-03 09:15:00,Cardio,39.0,278.7,121.7,3.0,Yas Mall
1340,100,2023-11-11 18:00:00,Class,75.0,471.9,131.4,2.0,Marina Mall
1341,100,2023-06-07 16:15:00,Cardio,78.0,685.2,128.9,4.0,Yas Mall
1342,100,2023-05-24 06:30:00,Yoga,43.0,220.2,131.9,3.0,Downtown
1343,100,2023-11-22 16:45:00,cardio,53.0,473.8,152.0,5.0,Marina Mall
1344,100,2023-08-06 09:45:00,Strength,41.0,200.5,109.7,2.0,Yas Mall
1345,100,2024-04-14 14:00:00,Cardio,68.0,559.9,148.6,4.0,Corniche
1346,101,2024-08-21 15:00:00,Cardio,49.0,396.3,121.5,1.0,Yas Mall
1347,101,2024-11-08 15:15:00,Class,57.0,,137.9,1.0,Corniche
1348,101,2024-11-10 21:30:00,Cardio,40.0,286.3,163.7,4.0,Corniche
1349,101,2024-06-26 09:15:00,Class,20.0,113.9,147.1,2.0,Marina Mall
1350,101,2024-10-27 21:15:00,Class,50.0,283.7,120.7,3.0,Corniche
1351,101,2024-12-02 08:00:00,Yoga,34.0,232.2,136.1,1.0,Yas Mall
1352,101,2024-07-01 11:45:00,Class,55.0,354.4,143.7,3.0,Downtown
1353,101,2024-07-16 19:30:00,Cardio,64.0,437.9,103.1,3.0,Corniche
1354,101,2024-10-26 11:15:00,Cardio,33.0,379.7,138.8,2.0,Marina Mall
1355,101,2024-12-24 18:30:00,Class,54.0,371.2,141.0,4.0,Corniche
1356,101,2024-12-13 16:30:00,Cardio,32.0,245.2,137.3,2.0,Yas Mall
1357,101,2024-10-22 10:00:00,Yoga,52.0,295.9,136.4,2.0,Corniche
1358,102,2024-06-20 10:30:00,Strength,16.0,86.0,104.4,5.0,Yas Mall
1359,102,2024-08-21 08:15:00,Cardio,0.0,15.0,130.7,5.0,Downtown
1360,102,2024-03-10 16:15:00,Strength,58.0,368.8,105.4,2.0,Corniche
1361,102,2024-10-30 16:00:00,Cardio,59.0,501.6,119.3,3.0,Corniche
1362,102,2024-04-22 06:30:00,Cardio,61.0,528.0,141.2,3.0,Downtown
1363,102,2024-05-31 11:30:00,Yoga,59.0,405.5,141.3,1.0,Downtown
1364,102,2024-01-23 08:00:00,Strength,32.0,,140.0,3.0,Downtown
1365,102,2023-12-14 10:15:00,Cardio,62.0,530.3,136.7,4.0,Marina Mall
1366,103,2024-02-16 22:00:00,Cardio,45.0,383.7,153.3,3.0,Downtown
1367,103,2024-06-04 13:00:00,Strength,49.0,375.2,143.2,2.0,Yas Mall
1368,103,2023-11-05 09:00:00,Class,36.0,139.3,122.4,3.0,Marina Mall
1369,103,2024-01-16 14:00:00,Yoga,200.0,1180.2,127.6,5.0,Marina Mall
1370,103,2024-02-02 14:45:00,Strength,,478.4,144.0,2.0,Yas Mall
1371,103,2024-03-13 07:45:00,Strength,59.0,365.4,121.4,2.0,Marina Mall
1372,103,2023-11-11 14:15:00,Cardio,26.0,238.8,116.9,4.0,Downtown
1373,103,2023-12-08 08:30:00,Cardio,57.0,371.2,91.0,3.0,Marina Mall
1374,103,2023-10-15 18:30:00,Cardio,36.0,189.6,136.6,4.0,Corniche
1375,103,2023-11-23 13:45:00,Yoga,54.0,282.8,134.1,5.0,Yas Mall
1376,103,2024-09-24 18:45:00,Cardio,69.0,542.6,127.2,5.0,Downtown
1377,103,2023-12-29 15:45:00,Class,43.0,270.9,137.6,2.0,Downtown
1378,103,2024-05-04 17:30:00,Cardio,54.0,414.8,113.6,2.0,Downtown
1379,103,2023-10-13 10:45:00,Cardio,42.0,225.5,129.7,2.0,Marina Mall
1380,104,2024-05-20 13:00:00,Cardio,70.0,610.6,153.5,3.0,Downtown
1381,104,2024-06-14 19:15:00,Cardio,64.0,449.1,149.1,3.0,Corniche
1382,104,2024-08-01 15:15:00,Class,40.0,286.0,139.5,4.0,Downtown
1383,104,2023-12-22 10:00:00,Yoga,49.0,291.8,144.1,4.0,Corniche
1384,104,2024-02-14 16:00:00,Strength,50.0,376.5,130.1,1.0,Downtown
1385,104,2023-10-30 12:45:00,Class,44.0,283.2,123.8,4.0,Downtown
1386,104,2024-01-09 16:30:00,Strength,66.0,387.0,140.0,5.0,Yas Mall
1387,104,2023-11-22 10:45:00,Cardio,45.0,325.2,133.8,2.0,Downtown
1388,104,2024-05-17 09:45:00,Strength,54.0,315.4,137.6,2.0,Corniche
1389,104,2023-10-17 11:45:00,Class,60.0,375.5,125.3,2.0,Marina Mall
1390,104,2024-09-27 13:45:00,Strength,85.0,472.6,157.2,3.0,Yas Mall
1391,104,2024-01-04 07:00:00,Cardio,51.0,412.2,132.2,3.0,Downtown
1392,104,2024-02-29 22:00:00,Cardio,41.0,336.3,118.9,2.0,Downtown
1393,104,2024-03-31 17:15:00,Cardio,63.0,518.4,147.6,5.0,Marina Mall
1394,104,2024-07-05 15:15:00,Strength,57.0,359.0,111.9,2.0,Marina Mall
1395,104,2024-09-08 19:15:00,Cardio,60.0,456.2,156.9,4.0,Marina Mall
1396,104,2024-09-25 18:15:00,Cardio,47.0,376.5,118.0,4.0,Yas Mall
1397,104,2024-07-16 12:30:00,Strength,57.0,362.8,146.1,3.0,Marina Mall
1398,104,2024-08-06 18:15:00,Cardio,56.0,492.5,114.3,4.0,Downtown
1399,104,2024-09-04 10:45:00,Cardio,70.0,552.2,119.3,4.0,Downtown
1400,104,2024-02-09 10:30:00,Yoga,54.0,327.7,102.8,5.0,Yas Mall
1401,104,2024-03-26 13:30:00,Cardio,67.0,537.0,120.1,5.0,Downtown
1402,104,2024-01-04 16:00:00,Class,69.0,403.9,119.4,4.0,Yas Mall
1403,105,2024-01-19 11:00:00,Cardio,41.0,377.5,138.1,5.0,Marina Mall
1404,105,2023-02-27 22:00:00,Cardio,35.0,245.6,122.4,3.0,Downtown
1405,105,2023-11-20 09:45:00,Yoga,53.0,340.8,151.3,4.0,Downtown
1406,105,2023-02-15 11:45:00,Cardio,71.0,644.7,143.7,4.0,Downtown
1407,105,2023-08-02 19:00:00,Yoga,56.0,260.4,121.4,4.0,Corniche
1408,105,2023-05-24 13:00:00,Class,43.0,333.7,121.8,4.0,Corniche
1409,105,2023-07-17 19:45:00,CARDIO,33.0,276.1,,3.0,Corniche
1410,105,2023-07-08 09:15:00,Yoga,55.0,366.9,133.2,1.0,Corniche
1411,105,2023-05-07 10:00:00,CARDIO,57.0,439.2,126.7,4.0,Corniche
1412,105,2024-01-18 08:45:00,Cardio,56.0,507.3,131.9,3.0,Downtown
1413,105,2023-07-21 08:30:00,Cardio,65.0,572.8,106.1,3.0,Marina Mall
1414,105,2023-05-19 16:00:00,Class,31.0,226.0,138.0,2.0,Downtown
1415,105,2024-02-08 06:45:00,Cardio,64.0,554.2,100.6,3.0,Yas Mall
1416,106,2024-01-23 06:45:00,Strength,47.0,273.9,166.3,4.0,Corniche
1417,106,2024-01-22 22:30:00,Strength,56.0,366.8,141.4,4.0,Corniche
1418,106,2023-12-05 11:15:00,Strength,69.0,415.8,134.9,5.0,Downtown
1419,106,2023-04-23 16:30:00,Strength,68.0,440.1,155.5,2.0,Downtown
1420,107,2023-12-08 21:45:00,Yoga,,,148.2,3.0,Corniche
1421,107,2023-07-16 22:15:00,Strength,67.0,414.9,102.4,4.0,Downtown
1422,107,2023-01-22 21:45:00,Yoga,76.0,457.0,121.5,2.0,Downtown
1423,107,2023-04-21 13:45:00,Yoga,56.0,304.6,144.0,3.0,Corniche
1424,107,2023-05-19 20:15:00,Strength,53.0,324.3,124.9,3.0,Marina Mall
1425,107,2023-03-26 14:15:00,Cardio,83.0,726.1,134.3,4.0,Yas Mall
1426,107,2023-05-25 08:15:00,cardio,54.0,427.8,119.8,1.0,Downtown
1427,107,2023-11-15 10:30:00,Yoga,55.0,323.9,124.7,4.0,Yas Mall
1428,107,2023-07-23 12:15:00,Cardio,11.0,49.8,126.5,4.0,Downtown
1429,107,2023-06-01 08:30:00,Yoga,57.0,389.5,147.0,5.0,Corniche
1430,108,2024-11-02 17:00:00,Class,35.0,171.8,144.5,4.0,Marina Mall
1431,108,2024-06-08 20:15:00,Cardio,58.0,,112.7,5.0,Corniche
1432,108,2024-11-02 08:00:00,Cardio,54.0,415.9,131.9,5.0,Downtown
1433,108,2024-10-09 21:00:00,Cardio,52.0,403.9,101.6,5.0,Marina Mall
1434,108,2024-11-20 11:15:00,Strength,35.0,192.9,147.5,4.0,Downtown
1435,108,2024-10-25 19:45:00,Yoga,42.0,301.5,132.0,5.0,Marina Mall
1436,108,2024-09-08 07:00:00,Cardio,60.0,,129.3,5.0,Yas Mall
1437,108,2024-06-02 07:45:00,Strength,71.0,410.4,154.0,3.0,Downtown
1438,108,2024-10-23 08:00:00,Strength,60.0,349.8,100.6,4.0,Yas Mall
1439,108,2024-11-27 16:30:00,Strength,68.0,390.3,135.9,3.0,Downtown
1440,108,2024-07-16 15:15:00,Class,65.0,409.4,145.6,2.0,Corniche
1441,108,2024-12-31 12:30:00,Cardio,68.0,566.3,113.7,3.0,Marina Mall
1442,108,2024-09-08 13:45:00,Cardio,59.0,445.0,128.0,3.0,Corniche
1443,108,2024-08-24 15:00:00,Strength,23.0,178.1,123.8,1.0,Marina Mall
1444,109,2024-01-20 22:00:00,Yoga,41.0,179.6,124.2,5.0,Marina Mall
1445,109,2024-04-18 10:00:00,Strength,39.0,313.4,137.7,3.0,Downtown
1446,109,2024-01-19 18:15:00,Strength,56.0,369.1,129.6,4.0,Downtown
1447,109,2024-11-03 06:00:00,Strength,55.0,392.1,114.4,0.0,Yas Mall
1448,109,2024-10-14 22:30:00,Cardio,78.0,711.9,130.4,4.0,Downtown
1449,109,2024-11-05 15:00:00,Strength,83.0,507.2,95.2,5.0,Corniche
1450,109,2024-05-27 17:15:00,Cardio,73.0,559.0,125.7,5.0,Marina Mall
1451,109,2024-06-29 21:15:00,Yoga,80.0,454.9,117.5,4.0,Marina Mall
1452,109,2024-11-08 21:45:00,Cardio,84.0,653.2,116.5,3.0,Corniche
1453,110,2023-02-10 09:00:00,Cardio,54.0,405.6,128.4,4.0,Yas Mall
1454,110,2023-04-25 13:30:00,Strength,43.0,199.4,,4.0,Downtown
1455,110,2023-11-10 15:45:00,Cardio,34.0,256.9,127.4,1.0,Corniche
1456,110,2023-07-15 20:00:00,Cardio,65.0,488.9,116.1,2.0,Downtown
1457,110,2023-07-06 18:15:00,Strength,47.0,283.9,124.1,4.0,Yas Mall
1458,110,2023-03-15 10:30:00,Strength,40.0,215.0,117.7,5.0,Marina Mall
1459,110,2023-03-04 14:45:00,Strength,69.0,421.3,123.3,5.0,Downtown
1460,110,2023-05-08 20:45:00,cardio,0.0,-3.8,118.1,3.0,Downtown
1461,110,2023-09-20 07:00:00,Strength,108.0,690.1,117.4,5.0,Corniche
1462,110,2023-09-02 22:15:00,Strength,61.0,338.2,129.2,3.0,Marina Mall
1463,110,2023-02-21 13:30:00,Yoga,46.0,249.3,115.9,0.0,Marina Mall
1464,110,2023-10-25 20:00:00,Cardio,47.0,364.0,125.6,3.0,Corniche
1465,110,2023-04-16 20:00:00,Class,91.0,573.1,131.6,2.0,Corniche
1466,110,2023-12-17 16:45:00,Cardio,34.0,312.9,145.2,4.0,Marina Mall
1467,110,2023-11-15 16:30:00,Strength,40.0,246.8,,4.0,Corniche
1468,110,2023-08-21 06:15:00,Cardio,48.0,445.1,121.3,5.0,Marina Mall
1469,110,2023-05-07 18:45:00,Strength,46.0,327.9,120.8,4.0,Corniche
1470,110,2023-03-19 19:45:00,Cardio,52.0,393.5,151.6,3.0,Downtown
1471,110,2023-08-04 18:45:00,Strength,48.0,232.4,126.3,2.0,Marina Mall
1472,110,2023-09-27 07:00:00,Cardio,27.0,197.5,128.4,5.0,Yas Mall
1473,110,2023-12-29 12:15:00,Cardio,44.0,391.9,109.4,6.0,Yas Mall
1474,110,2023-03-08 19:30:00,Cardio,49.0,419.3,141.6,,Yas Mall
1475,110,2023-10-27 16:45:00,Yoga,42.0,185.9,118.1,4.0,Yas Mall
1476,110,2023-11-08 10:15:00,Strength,65.0,351.0,122.4,2.0,Downtown
1477,110,2023-08-11 11:15:00,Strength,37.0,239.3,133.8,3.0,Downtown
1478,110,2024-01-13 17:45:00,Strength,54.0,327.3,132.2,3.0,Corniche
1479,111,2024-02-08 20:15:00,Cardio,52.0,351.9,116.0,4.0,Yas Mall
1480,111,2024-01-04 20:15:00,Cardio,73.0,648.6,129.9,3.0,Downtown
1481,111,2024-05-15 09:15:00,Strength,50.0,308.9,122.9,2.0,Yas Mall
1482,111,2024-11-21 15:15:00,Cardio,57.0,548.8,123.1,1.0,Corniche
1483,111,2024-07-04 16:15:00,Strength,81.0,506.5,122.1,3.0,Yas Mall
1484,111,2024-05-27 21:00:00,Cardio,42.0,286.6,124.7,4.0,Marina Mall
1485,111,2024-09-05 12:00:00,Strength,42.0,286.4,121.6,4.0,Yas Mall
1486,111,2024-12-11 13:00:00,Strength,60.0,379.4,131.9,5.0,Yas Mall
1487,111,2024-03-06 10:15:00,Class,0.0,-23.1,125.8,3.0,Corniche
1488,111,2024-09-12 14:30:00,Yoga,49.0,264.8,109.8,5.0,Yas Mall
1489,111,2024-08-12 18:00:00,Yoga,54.0,323.3,112.8,3.0,Downtown
1490,111,2024-09-22 20:00:00,Strength,55.0,347.6,124.0,3.0,Corniche
1491,111,2024-03-21 15:30:00,cardio,55.0,431.3,135.3,3.0,Yas Mall
1492,111,2024-12-21 16:15:00,Class,60.0,281.1,133.7,3.0,Yas Mall
1493,112,2024-07-30 06:30:00,Cardio,43.0,354.2,134.7,3.0,Downtown
1494,112,2024-02-10 07:00:00,Class,42.0,290.3,116.3,4.0,Downtown
1495,112,2024-12-19 12:30:00,Cardio,,267.0,124.3,6.0,Yas Mall
1496,112,2024-03-06 20:15:00,Cardio,,415.5,106.7,4.0,Corniche
1497,112,2024-07-13 06:30:00,Yoga,58.0,307.8,117.7,1.0,Yas Mall
1498,112,2024-04-26 14:15:00,Cardio,,257.9,161.5,2.0,Yas Mall
1499,112,2024-01-24 14:45:00,CARDIO,75.0,617.0,108.9,3.0,Corniche
1500,112,2024-09-10 15:45:00,Class,39.0,256.2,129.0,4.0,Downtown
1501,112,2024-10-09 12:30:00,Class,47.0,331.7,148.3,3.0,Downtown
1502,112,2024-05-19 07:00:00,Cardio,68.0,525.8,146.3,3.0,Corniche
1503,113,2024-12-10 12:45:00,Cardio,62.0,499.0,157.2,5.0,Downtown
1504,113,2024-12-16 08:45:00,Cardio,33.0,238.7,102.8,4.0,Corniche
1505,113,2024-07-07 06:45:00,Cardio,52.0,426.1,156.4,4.0,Marina Mall
1506,113,2024-10-12 11:00:00,Strength,55.0,281.0,113.1,5.0,Downtown
1507,113,2024-10-15 18:45:00,Yoga,84.0,482.7,128.0,2.0,Downtown
1508,113,2024-07-16 08:15:00,Cardio,45.0,317.1,120.6,3.0,Yas Mall
1509,113,2024-09-21 06:45:00,Yoga,,288.4,,3.0,Downtown
1510,113,2024-09-24 17:30:00,Cardio,75.0,544.4,150.0,1.0,Downtown
1511,114,2024-01-31 13:15:00,Yoga,57.0,315.9,133.2,5.0,Yas Mall
1512,114,2024-03-16 08:45:00,Strength,59.0,343.8,129.7,2.0,Downtown
1513,114,2024-04-25 19:30:00,Strength,51.0,269.4,143.8,2.0,Corniche
1514,114,2023-12-28 10:15:00,Yoga,55.0,293.7,124.5,4.0,Downtown
1515,114,2024-01-21 20:30:00,Strength,43.0,313.4,144.2,5.0,Downtown
1516,114,2023-07-31 18:15:00,Yoga,54.0,328.0,128.4,4.0,Yas Mall
1517,114,2023-09-29 22:00:00,Cardio,67.0,479.4,118.9,1.0,Corniche
1518,114,2023-12-10 18:00:00,Yoga,34.0,204.7,151.5,3.0,Marina Mall
1519,114,2023-08-16 07:00:00,Cardio,110.0,887.3,132.3,3.0,Yas Mall
1520,114,2024-04-23 14:00:00,Strength,35.0,197.8,116.1,3.0,Corniche
1521,114,2023-07-05 07:30:00,Cardio,35.0,287.2,140.6,2.0,Marina Mall
1522,114,2023-07-17 07:15:00,Strength,63.0,414.0,120.8,3.0,Marina Mall
1523,114,2024-03-25 07:30:00,Yoga,45.0,223.0,123.3,4.0,Corniche
1524,114,2024-03-29 13:30:00,Cardio,62.0,424.2,138.0,5.0,Corniche
1525,114,2023-09-12 14:00:00,Cardio,70.0,551.0,139.3,3.0,Downtown
1526,114,2024-02-15 22:30:00,Yoga,27.0,176.4,145.7,3.0,Corniche
1527,115,2024-08-30 12:00:00,Strength,47.0,266.4,92.9,3.0,Downtown
1528,115,2024-05-19 08:00:00,Yoga,39.0,248.1,135.0,4.0,Downtown
1529,115,2024-05-31 16:15:00,Strength,59.0,296.5,122.0,1.0,Marina Mall
1530,115,2024-07-20 20:15:00,Yoga,79.0,507.7,157.8,,Marina Mall
1531,115,2024-12-22 14:15:00,Cardio,53.0,398.1,125.8,3.0,Corniche
1532,115,2024-03-31 19:15:00,Strength,72.0,457.9,135.6,6.0,Corniche
1533,115,2024-05-09 13:30:00,Yoga,38.0,300.5,143.0,6.0,Yas Mall
1534,115,2024-04-07 14:00:00,Strength,35.0,194.2,128.6,3.0,Marina Mall
1535,115,2024-08-02 15:45:00,Cardio,48.0,402.1,107.4,5.0,Corniche
1536,115,2024-05-03 20:00:00,strenght,48.0,327.2,149.7,3.0,Corniche
1537,115,2024-06-04 13:15:00,Yoga,37.0,251.2,122.0,4.0,Marina Mall
1538,115,2024-07-17 14:45:00,Strength,73.0,446.5,128.7,2.0,Downtown
1539,116,2023-06-26 06:15:00,Strength,50.0,297.8,135.5,4.0,Downtown
1540,116,2024-02-08 08:30:00,Class,0.0,30.4,100.8,4.0,Corniche
1541,116,2023-06-28 10:00:00,Strength,43.0,303.0,116.5,5.0,Marina Mall
1542,116,2024-01-10 17:45:00,Strength,69.0,451.1,93.3,5.0,Corniche
1543,116,2023-12-31 07:45:00,Cardio,71.0,,114.7,3.0,Yas Mall
1544,116,2023-12-25 06:00:00,Cardio,42.0,,138.9,5.0,Yas Mall
1545,117,2024-01-13 07:00:00,Strength,40.0,212.9,132.3,5.0,Marina Mall
1546,117,2023-08-18 22:00:00,Cardio,57.0,464.8,133.0,4.0,Marina Mall
1547,117,2023-12-25 19:45:00,Cardio,49.0,378.3,117.0,2.0,Downtown
1548,117,2023-06-30 07:15:00,Class,68.0,414.1,132.3,4.0,Yas Mall
1549,117,2023-11-05 13:45:00,Yoga,87.0,535.7,142.6,1.0,Downtown
1550,117,2023-07-04 20:00:00,Yoga,17.0,71.0,,3.0,Yas Mall
1551,117,2024-03-20 13:15:00,Cardio,56.0,485.9,128.8,4.0,Yas Mall
1552,117,2023-07-09 18:45:00,Cardio,39.0,326.3,99.2,3.0,Corniche
1553,117,2023-12-14 16:15:00,Cardio,48.0,443.9,122.6,2.0,Yas Mall
1554,117,2023-11-08 15:15:00,Strength,78.0,523.4,108.1,3.0,Marina Mall
1555,117,2023-12-15 19:45:00,Strength,63.0,438.1,106.9,1.0,Downtown
1556,117,2023-08-14 11:15:00,Cardio,69.0,581.3,136.0,2.0,Yas Mall
1557,117,2024-03-04 13:00:00,Yoga,0.0,-8.0,135.0,3.0,Downtown
1558,118,2024-09-30 06:30:00,Cardio,47.0,347.4,131.4,4.0,Downtown
1559,118,2024-10-12 06:15:00,cardio,33.0,235.3,141.5,2.0,Marina Mall
1560,118,2024-11-14 11:30:00,Strength,24.0,128.1,130.4,3.0,Corniche
1561,118,2024-10-04 11:45:00,Strength,70.0,378.3,144.9,4.0,Marina Mall
1562,118,2024-05-31 21:45:00,Cardio,49.0,414.2,140.9,3.0,Marina Mall
1563,118,2024-12-21 11:30:00,Strength,41.0,239.6,141.1,1.0,Yas Mall
1564,118,2024-12-24 14:15:00,Class,34.0,161.9,167.5,4.0,Corniche
1565,118,2024-05-31 16:15:00,Cardio,65.0,543.1,110.2,3.0,Marina Mall
1566,118,2024-07-24 11:15:00,Cardio,53.0,458.6,121.2,,Downtown
1567,118,2024-05-10 17:15:00,Strength,35.0,197.9,133.0,2.0,Downtown
1568,118,2024-11-16 20:45:00,Cardio,63.0,513.1,119.9,5.0,Yas Mall
1569,118,2024-12-31 19:30:00,Strength,39.0,216.7,118.6,5.0,Downtown
1570,118,2024-03-06 10:30:00,Cardio,49.0,353.9,142.4,2.0,Corniche
1571,119,2024-03-04 06:45:00,Strength,28.0,199.2,115.7,3.0,Downtown
1572,119,2024-02-06 13:45:00,Strength,36.0,277.2,136.8,3.0,Corniche
1573,119,2024-10-31 22:30:00,Strength,65.0,393.5,110.0,4.0,Yas Mall
1574,119,2024-04-16 16:30:00,Strength,39.0,196.9,110.0,2.0,Yas Mall
1575,119,2024-01-25 12:30:00,Strength,63.0,403.7,134.5,3.0,Corniche
1576,119,2024-03-08 19:00:00,CARDIO,44.0,352.1,134.6,5.0,Corniche
1577,119,2024-02-26 10:00:00,Class,38.0,184.2,144.1,5.0,Marina Mall
1578,119,2024-07-25 07:15:00,Cardio,48.0,373.7,146.0,4.0,Downtown
1579,119,2024-01-04 09:45:00,Strength,36.0,196.2,147.5,5.0,Yas Mall
1580,119,2024-11-23 16:15:00,Yoga,62.0,409.9,115.9,3.0,Marina Mall
1581,119,2024-11-30 13:45:00,Cardio,78.0,573.5,,5.0,Corniche
1582,119,2024-03-19 11:45:00,Strength,55.0,378.9,120.8,5.0,Corniche
1583,119,2024-06-05 10:15:00,Cardio,49.0,370.6,118.5,4.0,Downtown
1584,119,2024-05-22 20:00:00,Strength,57.0,,125.4,4.0,Downtown
1585,119,2024-02-28 10:15:00,Class,38.0,190.8,145.1,4.0,Yas Mall
1586,119,2024-05-07 12:00:00,Cardio,72.0,578.7,120.9,5.0,Downtown
1587,119,2024-01-02 21:15:00,Class,75.0,458.8,121.0,3.0,Marina Mall
1588,119,2024-02-06 10:30:00,Yoga,53.0,315.2,140.4,4.0,Corniche
1589,119,2024-12-09 21:30:00,Strength,52.0,285.4,128.4,4.0,Marina Mall
1590,119,2024-11-10 20:15:00,Cardio,59.0,460.9,155.9,5.0,Downtown
1591,120,2023-09-03 15:15:00,Cardio,50.0,400.1,133.0,2.0,Downtown
1592,120,2023-08-31 18:15:00,Cardio,58.0,496.4,138.1,3.0,Corniche
1593,120,2023-12-15 06:30:00,Strength,44.0,199.2,128.3,3.0,Yas Mall
1594,120,2023-01-04 22:30:00,Cardio,52.0,408.1,128.4,3.0,Marina Mall
1595,120,2023-11-13 19:00:00,Cardio,66.0,566.8,122.8,2.0,Marina Mall
1596,120,2023-06-07 13:45:00,Yoga,64.0,404.3,129.8,3.0,Yas Mall
1597,120,2023-03-25 07:00:00,Yoga,57.0,377.1,141.0,3.0,Corniche
1598,120,2023-08-18 12:45:00,Cardio,46.0,376.0,114.4,3.0,Yas Mall
1599,120,2023-12-05 07:30:00,Strength,65.0,386.2,133.3,1.0,Yas Mall
1600,120,2023-08-10 10:15:00,Cardio,63.0,474.5,129.4,3.0,Downtown
1601,120,2023-05-01 16:45:00,Cardio,55.0,431.9,141.5,2.0,Downtown
1602,120,2023-01-30 06:00:00,Strength,48.0,,141.5,3.0,Corniche
1603,120,2023-11-05 13:45:00,Cardio,46.0,386.0,129.2,3.0,Downtown
1604,120,2023-05-21 18:00:00,Strength,50.0,337.1,127.7,5.0,Corniche
1605,120,2023-07-21 11:30:00,Strength,77.0,504.6,146.7,1.0,Corniche
1606,120,2023-06-29 12:15:00,cardio,47.0,388.8,142.0,5.0,Downtown
1607,120,2023-01-24 10:30:00,Cardio,71.0,509.6,130.0,1.0,Corniche
1608,120,2023-10-13 11:30:00,Cardio,59.0,515.5,118.0,3.0,Yas Mall
1609,120,2023-03-07 11:15:00,Yoga,35.0,253.7,140.5,5.0,Marina Mall
1610,120,2023-11-24 15:30:00,Cardio,60.0,488.8,136.3,1.0,Yas Mall
1611,120,2023-07-03 18:15:00,Cardio,53.0,411.2,121.5,4.0,Corniche
1612,120,2023-04-18 22:15:00,Cardio,58.0,433.7,145.9,5.0,Marina Mall
1613,120,2023-07-16 15:15:00,Cardio,48.0,341.6,121.6,5.0,Downtown
1614,120,2023-09-25 11:45:00,Cardio,53.0,394.2,119.1,0.0,Marina Mall
1615,121,2023-11-29 11:15:00,Yoga,21.0,123.4,137.9,,Marina Mall
1616,121,2024-05-17 22:00:00,Cardio,35.0,217.9,149.5,2.0,Downtown
1617,121,2024-02-07 18:15:00,Yoga,58.0,379.5,144.2,2.0,Downtown
1618,121,2024-02-04 06:15:00,CARDIO,61.0,461.5,113.6,1.0,Downtown
1619,121,2024-03-07 22:15:00,Cardio,101.0,830.2,143.2,5.0,Corniche
1620,121,2023-09-24 11:30:00,Strength,49.0,368.4,117.6,2.0,Corniche
1621,121,2023-11-13 18:45:00,Class,31.0,222.0,117.7,5.0,Yas Mall
1622,121,2024-04-04 14:45:00,Cardio,38.0,293.8,122.8,0.0,Downtown
1623,121,2023-10-25 12:15:00,Cardio,73.0,603.8,130.5,3.0,Downtown
1624,121,2023-09-15 06:15:00,Class,46.0,238.2,109.0,3.0,Yas Mall
1625,121,2023-12-06 14:45:00,Strength,32.0,199.4,114.8,3.0,Downtown
1626,121,2024-01-30 21:00:00,Yoga,32.0,171.5,138.6,6.0,Downtown
1627,121,2024-02-10 17:15:00,Cardio,60.0,494.5,94.1,4.0,Marina Mall
1628,121,2023-12-01 18:00:00,Cardio,86.0,668.1,,5.0,Yas Mall
1629,121,2023-07-14 13:15:00,Strength,65.0,398.4,119.9,4.0,Marina Mall
1630,121,2024-03-01 06:45:00,Cardio,44.0,372.4,138.1,1.0,Marina Mall
